,LOGG,LOGG_ERR,TEFF,TEFF_ERR,ALPHA_M,ALPHA_M_ERR,M_H,M_H_ERR,C_FE,C_FE_ERR,N_FE,N_FE_ERR,G,G_ERR,BP,BP_ERR,RP,RP_ERR,J,J_ERR,H,H_ERR,K,K_ERR,LOGG_NORM,LOGG_ERR_NORM,TEFF_NORM,TEFF_ERR_NORM,ALPHA_M_NORM,ALPHA_M_ERR_NORM,M_H_NORM,M_H_ERR_NORM,C_FE_NORM,C_FE_ERR_NORM,N_FE_NORM,N_FE_ERR_NORM,G_NORM,G_ERR_NORM,BP_NORM,BP_ERR_NORM,RP_NORM,RP_ERR_NORM,J_NORM,J_ERR_NORM,H_NORM,H_ERR_NORM,K_NORM,K_ERR_NORM,age,ageErr,logAge,logAgeErr,distKpc,distErrKpc,logDistKpc,logDistKpcErr
0,2.8788552000000003,0.060723357,4841.8115,77.41837,0.064925514,0.015300801000000001,-0.28775343,0.03707429,-0.039784163,0.04020546,0.17662983,0.058407564,0.48938478638560845,0.000205008299883902,1.0273387863856076,0.0009405655179051119,-0.17361421361439078,0.0006253291647906334,-1.0534152136143913,0.021,-1.592415213614391,0.017,-1.6684152136143915,0.018000000000000002,0.7854632680441368,0.2775221158404023,0.4271059164524526,0.5653632122550483,0.5743304978021881,0.2705149873689406,-1.4067414212914147,0.17582832798112352,0.3918661911141767,0.4423211823735973,-1.202557305767842,0.4844529409374314,-12.520546845861372,0.0002240480346852758,-12.31949455746055,0.0010067202991332117,-12.737156203921893,0.0006979419715832445,-13.028205930577595,0.02411546227981727,-13.21310186490298,0.019798535810302633,-13.172489506688356,0.020972816655872483,7.3244,1.6646,0.8647720539596887,0.09723707719886072,0.005835496346821341,0.008847699999999974,-2.233922198484431,0.006349648234196259
1,2.5794022,0.043904692,4972.5083,83.0326,0.0009669587,0.012125778,0.0054543130000000006,0.034124207000000004,-0.22655484,0.037716217,0.42195517,0.05469937,8.143876893984263,0.00047373588196841787,8.709350893984263,0.0016149328435288712,7.466071893984264,0.0009704993497905432,6.577394893984263,0.021,6.1063948939842625,0.022000000000000002,5.951394893984263,0.018000000000000002,-0.5831176909228722,0.20065628155507254,1.3815455756632569,0.6063622555975865,-0.5564434910311539,0.21438123942064063,-0.016175959274233143,0.1618372802416918,-1.6628951941145271,0.41493572510050064,0.8322576104898411,0.4536958717183395,-4.155159131351092,0.0005177331521456818,-4.097167266394716,0.0017285193262649985,-4.210354825643376,0.001083193088938772,-4.2653243441850375,0.02411546227981727,-4.246915534784638,0.025621634578038704,-4.294218376731103,0.020972816655872483,1.3396,0.029850000000000043,0.1269751388678292,0.009717709395425649,0.30791800489830135,0.00976675,-0.5115649158406725,0.003344916168040661
2,3.0563083,0.07053336,4862.714,88.794464,0.206148,0.01793929,-0.37506044,0.038354594,0.008855075,0.048813824000000006,0.08408895,0.067364424,6.15267351871506,0.00019259533959758995,6.656026518715059,0.0014652512276369654,5.511262518715059,0.0008349496168436055,4.68410851871506,0.027000000000000003,4.15610851871506,0.03,4.085108518715062,0.021,1.596471786141027,0.32235647486572255,0.5797506252491016,0.6484394259076398,3.0711147522017055,0.31716292550682557,-1.8208031764681485,0.18190029083267223,0.92697175294361,0.5370262732438998,-1.9701240112195182,0.5587442975939912,-6.33129152765113,0.0002104822456008848,-6.294912441970106,0.0015683098371258868,-6.392155365686307,0.0009319034111380524,-6.4394898759801045,0.031005594359765062,-6.518257572497145,0.03493859260641641,-6.468734042057425,0.024468286098517898,9.1664,2.1544000000000003,0.9621988049055372,0.10042186040316793,0.05635221042987827,0.0185589,-1.249089043971542,0.006552211527268655
3,3.0529745,0.049825437,4686.2637,69.45336,0.08037111,0.010289934,0.21296999,0.02599202,0.014722332,0.025418654,0.28553832,0.03847182,13.069506764535095,0.00027764672316799016,13.660319764535096,0.0016000217577494258,12.367888764535095,0.0008484434938216268,11.455314764535096,0.021,10.909314764535095,0.018000000000000002,10.796314764535095,0.016,1.5812354211655406,0.2277156827629386,-0.7088131666696209,0.5071971253270545,0.8474054307318928,0.18192389836566283,0.9679867722785732,0.12326961399535695,0.9915204996444253,0.27964383672330495,-0.2992318687824056,0.3190988472351884,1.2279287373301713,0.0003034326058887515,1.2020285551376066,0.0017125594675943144,1.2606577603723501,0.0009469641881377868,1.3362610197311413,0.02411546227981727,1.3466598211632879,0.02096315556384985,1.3508714097942325,0.018642503694108872,9.4485,2.1095,0.975362867405554,0.09692611262137728,1.384950766113306,0.009932700000000013,0.14143433485507684,0.006621755314433321
4,2.613571,0.050231382000000005,4663.5977,68.56801,-0.0046732146,0.010547116,0.18186009,0.026089456,-0.15110435,0.025380793999999998,0.33191565,0.038461300000000004,11.565623726144997,0.0003140328759398958,12.191405726144998,0.0018416772255436253,10.838193726144999,0.0008503115026825547,9.870411726144997,0.021,9.288411726144998,0.017,9.149411726144997,0.012,-0.42695706113872717,0.2295709608779946,-0.8743361887762995,0.5007316789482428,-0.6561605848622636,0.18647082277056942,0.8204451281726455,0.12373171344392815,-0.8328251004638816,0.27922731916661825,0.08543806731227149,0.31901159064392465,-0.4156244229010774,0.00034319804964356705,-0.37020171694668164,0.0019712117998282245,-0.4466644486798172,0.0009490491089454827,-0.483770858338583,0.02411546227981727,-0.5410758759305162,0.019798535810302633,-0.5680283387699259,0.013981877770581654,3.6928,0.4741500000000001,0.5673557871396187,0.05413024895163676,1.3179630432958684,0.018910150000000046,0.11990323247521406,0.006600279581860193
5,2.561172,0.057293005,4600.838,68.97648000000001,0.17103471,0.013718963999999998,-0.11691855,0.029319663,0.08137588,0.029907502000000002,0.18235388,0.044451967,1.989073514380479,0.0003586444319436666,2.597579514380479,0.0011894900871434186,1.2666495143804788,0.0007874972450128138,0.27540751438048083,0.022000000000000002,-0.25859248561951986,0.017,-0.3725924856195224,0.012,-0.6664346207855234,0.261844482189197,-1.3326515161613044,0.5037146132480714,2.4503190696206465,0.24254843737755624,-0.5965408399382485,0.13905127575632634,1.724810857738956,0.3290279888970485,-1.1550800157275845,0.3687002961397885,-10.881577534193537,0.00039195281446312454,-10.638810771689844,0.0012731530058768532,-11.129650009559231,0.0008789409014445017,-11.50224524612406,0.025263817626475237,-11.65970556814992,0.019798535810302633,-11.662653257091195,0.013981877770581654,13.7009,2.4338999999999995,1.136749096513753,0.0764675179292027,0.012313185468743887,0.022828899999999968,-1.9096295788694335,0.005044465807899717
6,2.5900548,0.046520818,4921.6553,87.9797,-0.0074331537,0.013751115,-0.07275654,0.03397206,-0.18520103,0.041138146,0.313909,0.057928514,1.9239842431781593,0.00028971067563610115,2.5389442431781575,0.0011777604524432215,1.1917562431781583,0.0008221841035815912,0.170792243178159,0.022000000000000002,-0.31420775682184043,0.018000000000000002,-0.44320775682184177,0.016,-0.5344324363971481,0.21261268282625206,1.0101813189266966,0.6424894479854777,-0.704955735572056,0.24311686038749533,-0.38709832927693416,0.16111570869932795,-1.2079404159611842,0.45258214629002314,-0.06391544020485429,0.480479531237344,-10.952711840952022,0.00031661697375360155,-10.701570161270734,0.0012605983660040176,-11.213239837612058,0.0009176555749646903,-11.622380752151319,0.025263817626475237,-11.724476211591028,0.02096315556384985,-11.744931097981803,0.018642503694108872,1.8209,0.38385,0.2602860959098593,0.08993379453339201,0.012760186458599516,0.02815445,-1.8941429794276132,0.00611924397232097
7,2.5213678,0.05788224,4658.55,73.11679000000002,0.012701206000000001,0.013328386499999999,-0.057033956,0.0291878,-0.05267533,0.031141723,0.25026667,0.04567684599999999,12.019747671119369,0.00019970915508205067,12.671780671119368,0.0017950087980700413,11.260647671119369,0.0006793307598307319,10.227626671119369,0.02,9.597626671119368,0.02,9.467626671119369,0.018000000000000002,-0.8483505481828592,0.2645374450292985,-0.9111980328902979,0.5339500594520112,-0.3489844331593781,0.23564310820694015,-0.31253248711885734,0.13842590300306323,0.25004375631016,0.34260629622223077,-0.5917873770760873,0.37885987468072024,0.08067537292500239,0.00021825674243496277,0.14396045367787014,0.0019212609432723469,0.024844567467301758,0.0007582141959301535,-0.07356116637113258,0.022967106933159304,-0.18095804292135048,0.023292395070944275,-0.19725813331958966,0.020972816655872483,5.7203,1.41725,0.7574188058783455,0.10625459294858296,1.612459109526536,0.029918049999999995,0.20748871014007708,0.0068758070828307824
8,2.514297,0.04267241,4866.324000000001,78.00678,0.03164497,0.012680691000000001,-0.05084208,0.03311762,-0.0503792,0.035421714,0.2702248,0.05187474,14.638714424594884,0.0002195207999144965,15.175297424594884,0.002275752299831791,13.975849424594886,0.00104406098082932,13.112564424594884,0.022000000000000002,12.610564424594884,0.016,12.506564424594885,0.013999999999999999,-0.8806660108586851,0.1950244205242003,0.6061133760567144,0.5696601945826664,-0.014062615721180451,0.22419198613814,-0.28316692936585797,0.1570634461594333,0.2753046770031079,0.38969270388100036,-0.42624760599247286,0.43026739402048353,2.9428734124900435,0.00023990835405803313,2.823562338889806,0.0024358175931672686,3.0553337430384877,0.0011652966476577594,3.2393725276078946,0.025263817626475237,3.3279687809844,0.01863391605675542,3.343579885138799,0.01631219073234526,2.8176,0.21665,0.4498793386232017,0.03322703764460255,6.80075946673424,0.01659719999999993,0.8325574147348207,0.002799795999097854
9,2.496403,0.039740738,4796.15,74.54982,0.0064390674,0.011690532,0.05182397,0.030134143,-0.09025686,0.031124175,0.36955014,0.046170194000000005,13.353549107328433,0.000195806098870488,13.989070107328434,0.0013550721795985154,12.614599107328434,0.0008467626674713014,11.590868107328435,0.021,11.045868107328435,0.018000000000000002,10.910868107328435,0.016,-0.9624464160633609,0.18162588894449755,0.09365363224156081,0.5444150491444814,-0.45969774446128675,0.2066861804369716,0.20373652615349047,0.14291402421554336,-0.1634102070323516,0.34241324154487374,0.3975918041327347,0.3829518770368809,1.538350943193486,0.0002139911977035446,1.5539015901752824,0.0014503813333821734,1.5360159441167653,0.0009450881853493547,1.4919244256852313,0.02411546227981727,1.5056925415933153,0.02096315556384985,1.4843439795565667,0.018642503694108872,4.9956,1.35065,0.6985876569344022,0.13124607476780648,3.1895582574339194,0.011295600000000036,0.5037305389683788,0.0033537871563400212
